"HEAVY","302","0.10168350168350168"
"LIGHT FEATHER","226","0.07609427609427609"
"SUPER HEAVY","167","0.056228956228956226"
"LIGHT","636","0.21414141414141413"
"ROOSTER","41","0.013804713804713804"
"MIDDLE","589","0.1983164983164983"
"MEDIUM HEAVY","440","0.14814814814814814"
"FEATHER","437","0.14713804713804715"
"ULTRA HEAVY","141","0.047474747474747475"
